hERG_IC50,hERG_h,hERG_Bmax
5.491,0.9851,87.8
5.477,0.985,87.83
5.485,0.9862,87.81
5.47,0.9864,87.78
5.469,0.9873,87.8
5.48,0.9857,87.79
5.476,0.9849,87.8
5.476,0.9872,87.79
5.473,0.9866,87.78
5.463,0.9868,87.71
5.467,0.9866,87.74
5.464,0.9883,87.72
5.461,0.9902,87.7
5.473,0.9901,87.74
5.461,0.9895,87.77
5.455,0.9883,87.74
5.463,0.9888,87.73
5.482,0.9873,87.82
5.484,0.9855,87.78
5.479,0.9857,87.81
5.472,0.9862,87.8
5.465,0.9864,87.79
5.471,0.9891,87.78
5.466,0.9878,87.74
5.458,0.9858,87.8
5.468,0.9868,87.81
5.463,0.9864,87.7
5.471,0.9866,87.73
5.477,0.9863,87.81
5.472,0.986,87.75
5.464,0.9883,87.75
5.458,0.9865,87.72
5.48,0.9857,87.82
5.478,0.9874,87.75
5.49,0.9871,87.81
5.458,0.9889,87.72
5.471,0.9892,87.74
5.469,0.9869,87.74
5.482,0.9868,87.79
5.481,0.9853,87.75
5.486,0.986,87.74
5.471,0.9901,87.71
5.467,0.9889,87.77
5.454,0.9861,87.73
5.454,0.9902,87.68
5.471,0.9874,87.82
5.463,0.9869,87.77
5.465,0.9873,87.77
5.47,0.9866,87.76
5.469,0.9856,87.77
5.461,0.9886,87.73
5.465,0.9871,87.78
5.468,0.9852,87.78
5.485,0.9881,87.78
5.455,0.9869,87.72
5.483,0.9868,87.79
5.467,0.9853,87.79
5.456,0.9858,87.72
5.468,0.9885,87.76
5.464,0.9856,87.76
5.47,0.9855,87.75
5.485,0.9882,87.76
5.477,0.9869,87.75
5.474,0.9843,87.79
5.463,0.9852,87.76
5.456,0.9857,87.74
5.45,0.9885,87.69
5.477,0.9873,87.76
5.472,0.9874,87.77
5.476,0.9867,87.77
5.473,0.9862,87.76
5.471,0.9869,87.74
5.467,0.9887,87.7
5.485,0.9856,87.8
5.474,0.9871,87.76
5.479,0.9884,87.78
5.464,0.9888,87.78
5.481,0.9867,87.76
5.492,0.9848,87.83
5.459,0.9831,87.78
5.494,0.9841,87.86
5.48,0.9832,87.85
5.498,0.985,87.82
5.493,0.9861,87.78
5.47,0.9885,87.74
5.462,0.9895,87.71
5.466,0.9893,87.68
5.477,0.987,87.73
5.478,0.9851,87.8
5.465,0.9855,87.77
5.474,0.9868,87.8
5.483,0.9873,87.77
5.472,0.9857,87.76
5.48,0.9855,87.76
5.465,0.9865,87.82
5.48,0.9846,87.81
5.488,0.9853,87.8
5.487,0.9851,87.81
5.465,0.9855,87.78
5.473,0.9867,87.78
5.489,0.9878,87.78
5.479,0.9856,87.78
5.483,0.9859,87.79
5.476,0.986,87.76
5.46,0.9862,87.75
5.452,0.9871,87.72
5.454,0.9869,87.72
5.459,0.9885,87.7
5.478,0.9866,87.79
5.471,0.9886,87.74
5.461,0.9884,87.71
5.467,0.9866,87.75
5.478,0.9873,87.8
5.473,0.9868,87.78
5.48,0.9857,87.8
5.473,0.9865,87.79
5.469,0.9893,87.75
5.463,0.9901,87.72
5.452,0.989,87.73
5.467,0.9868,87.76
5.476,0.9869,87.78
5.47,0.99,87.76
5.465,0.9873,87.75
5.475,0.9858,87.75
5.469,0.9841,87.82
5.483,0.9876,87.8
5.462,0.9867,87.75
5.481,0.9859,87.79
5.462,0.9862,87.77
5.476,0.9869,87.8
5.478,0.985,87.8
5.469,0.987,87.78
5.461,0.9874,87.76
5.467,0.9872,87.74
5.488,0.9873,87.77
5.473,0.9842,87.83
5.475,0.9895,87.75
5.46,0.9864,87.77
5.465,0.9884,87.78
5.479,0.985,87.87
5.487,0.9837,87.85
