Kmax,Ku,n,halfmax,Vhalf,slope
84650,0.01174,0.7713,486900000,-13.62,0.0001739
23850,0.01807,0.7832,129400000,-14.6,0.0001843
7.885,0.03289,0.8291,66870,-16.58,0.0001179
75500,0.01704,0.7451,2.61e+08,-63.73,0.0002893
78480,0.01799,0.7976,553400000,-55.61,0.0001418
174700,0.02148,0.7473,718600000,-18.46,0.0002431
99540,0.01863,0.8121,732900000,-10.28,0.0001358
44560,0.02277,0.8627,669300000,-12.25,6.658e-05
34230,0.01449,0.7678,168800000,-10.38,0.0002028
91080,0.01165,0.7201,287200000,-15.25,0.0003171
30350,0.01129,0.6712,53530000,-13.45,0.000567
27710,0.02499,0.8572,319900000,-70.25,8.662e-05
95120,0.009022,0.6772,177300000,-8.304,0.0005365
270600,0.01097,0.7008,734100000,-9.692,0.0003686
80170,0.01586,0.7642,371500000,-67.28,0.0002158
67100,0.0142,0.839,782900000,-8.93,8.571e-05
46.58,0.02399,0.8483,514800,-68.31,9.048e-05
74980,0.03137,0.7987,4.69e+08,-61.98,0.0001599
86380,0.02161,0.7351,265400000,-66.75,0.0003255
17270,0.02331,0.7903,118300000,-12.53,0.000146
69090,0.04821,0.8166,648200000,-12.14,0.0001066
163000,0.04853,0.7798,955500000,-17.81,0.0001706
146400,0.01314,0.6649,2.35e+08,-10.68,0.000623
395500,0.0112,0.6817,857700000,-9.512,0.0004611
279000,0.04875,0.6485,326300000,-68.18,0.000855
58650,0.01871,0.7516,2.2e+08,-10.48,0.0002666
126700,0.02237,0.7819,717900000,-11.56,0.0001765
198000,0.01893,0.712,518200000,-69.85,0.0003821
92.98,0.01356,0.7144,254500,-13.57,0.0003653
55230,0.02168,0.7881,291600000,-66.85,0.0001894
30320,0.1089,0.7577,129800000,-79.41,0.0002336
68520,0.03268,0.7563,259600000,-57.63,0.0002639
23910,0.01855,0.7856,142400000,-14.25,0.0001679
115900,0.05139,0.7428,444300000,-12.77,0.0002609
62050,0.05242,0.8043,388100000,-72.37,0.0001599
98460,0.02097,0.78,558200000,-7.543,0.0001764
97050,0.03354,0.7698,455600000,-57.93,0.000213
66690,0.01857,0.859,874500000,-10.74,7.626e-05
17150,0.01135,0.6513,24660000,-35.93,0.0006955
18410,0.01115,0.6912,41440000,-13.46,0.0004443
7.218,0.01749,0.8009,38910,-66.41,0.0001855
114100,0.04352,0.7103,239500000,-64.54,0.0004764
17.24,0.02872,0.9613,659400,-17.61,2.614e-05
43240,0.01123,0.7154,1.32e+08,-57.15,0.0003276
118600,0.05793,0.7221,318300000,-74.74,0.0003726
140500,0.01754,0.718,394800000,-61.31,0.0003559
66430,0.03826,0.7804,408600000,-62.88,0.0001626
122600,0.02237,0.7544,521900000,-53.95,0.0002349
69720,0.2936,0.7328,236100000,-10.57,0.0002953
9.849,0.05778,0.8873,138300,-15.49,7.121e-05
113600,0.01139,0.7666,606700000,-11.22,0.0001872
114200,0.02849,0.7376,374400000,-71.24,0.000305
21640,0.04657,0.7951,137400000,-70.63,0.0001575
36750,0.03451,0.7698,179200000,-58.36,0.0002051
55.45,0.023,0.769,289800,-8.996,0.0001913
80500,0.01282,0.6908,187300000,-15.88,0.0004298
42690,0.01845,0.7755,223600000,-74.54,0.0001909
169900,0.04885,0.7554,692300000,-29.99,0.0002454
151400,0.04702,0.7401,541400000,-60.07,0.0002796
40120,0.02861,0.8168,303300000,-67.9,0.0001323
284900,0.01472,0.6616,428200000,-9.04,0.0006653
44080,0.01866,0.8894,858800000,-10.12,5.133e-05
289300,0.0256,0.7163,737800000,-23.18,0.0003921
28910,0.03016,0.8238,229600000,-66.88,0.0001259
70.72,0.02907,0.7741,333300,-12.92,0.0002122
19310,0.0157,0.7869,117400000,-17.68,0.0001645
66060,0.06888,0.7569,254800000,-66.21,0.0002593
86970,0.02526,0.7427,281800000,-66.82,0.0003086
4.286,0.359,1.141,733100,-16.66,5.846e-06
214500,0.01764,0.6658,313900000,-61.04,0.0006833
95080,0.0101,0.6724,164400000,-14.89,0.0005783
99230,0.02282,0.7687,512500000,-11.06,0.0001936
111500,0.05442,0.7319,347700000,-70.46,0.0003207
64260,0.04755,0.787,407400000,-61.15,0.0001577
79720,0.02343,0.7995,513500000,-50.33,0.0001552
41290,0.02287,0.7943,248900000,-65.12,0.0001659
71710,0.01452,0.8023,535900000,-9.386,0.0001338
98210,0.05217,0.7117,239300000,-65.29,0.0004104
56950,0.02316,0.8067,466300000,-10.24,0.0001221
114300,0.01109,0.6784,224700000,-11.38,0.0005087
81090,0.03188,0.7138,185300000,-59.81,0.0004376
68140,0.02397,0.8449,910900000,-12.2,7.481e-05
219800,0.0281,0.7182,555400000,-70.03,0.0003958
25240,0.0234,0.8291,273100000,-64.49,9.242e-05
112000,0.02412,0.7521,457200000,-51.51,0.000245
69860,0.01335,0.8035,5.07e+08,-12.73,0.0001378
137000,0.04507,0.7359,415500000,-63.38,0.0003297
104300,0.03518,0.767,498900000,-61.88,0.0002091
182100,0.05099,0.6744,267700000,-77.61,0.0006802
263,0.01355,0.6839,523000,-10.09,0.0005029
85340,0.04686,0.764,355200000,-65.5,0.0002403
109800,0.01536,0.6944,251900000,-15.3,0.0004359
120300,0.02114,0.7611,534300000,-7.506,0.0002252
128700,0.0213,0.8018,961300000,-17.49,0.0001339
34470,0.01719,0.7916,213100000,-13.96,0.0001618
109400,0.02768,0.7843,653900000,-15.24,0.0001673
152600,0.02569,0.6904,255700000,-67.54,0.0005968
35120,0.04877,0.7248,104500000,-66.94,0.0003361
29530,0.02296,0.898,579500000,-10.74,5.096e-05
75360,0.01514,0.8131,584800000,-9.49,0.0001289
116400,0.02154,0.7513,424900000,-64.19,0.0002739
95130,0.01413,0.8103,740300000,-10.84,0.0001285
215900,0.03008,0.7713,948400000,-52.27,0.0002276
56790,0.0248,0.8129,437700000,-58.72,0.0001297
119900,0.01975,0.7999,9.07e+08,-35.42,0.0001322
47270,0.02095,0.777,255100000,-15.14,0.0001853
90060,0.03695,0.7213,270700000,-57.12,0.0003327
10730,0.02367,0.6625,14570000,-61.69,0.0007364
6.79,0.4148,1.007,313900,-18.92,2.163e-05
90410,0.01538,0.8286,968500000,-55.67,9.335e-05
73950,0.02614,0.7369,231700000,-58.12,0.0003192
158700,0.02567,0.6726,262600000,-21.07,0.0006043
153900,0.02565,0.7935,970500000,-20.39,0.0001586
211500,0.04798,0.7529,878100000,-15.96,0.0002409
103700,0.01788,0.7302,361200000,-10.8,0.0002871
41300,0.02287,0.7733,223700000,-10.24,0.0001846
293300,0.02511,0.6372,333500000,-15.52,0.0008795
23530,0.01928,0.8064,1.67e+08,-10.74,0.0001409
65170,0.0176,0.8238,522600000,-13.69,0.0001247
79470,0.01304,0.7886,506900000,-12.08,0.0001568
33160,0.0204,0.8218,3.23e+08,-58.47,0.0001027
30920,0.02558,0.7794,1.69e+08,-67.14,0.000183
54330,0.01846,0.7385,174100000,-74.22,0.0003121
114700,0.01201,0.6197,108700000,-61.97,0.001055
61920,0.02548,0.7462,236700000,-20.09,0.0002616
49870,0.01956,0.8499,650700000,-7.83,7.664e-05
168100,0.0535,0.6923,298600000,-75.37,0.000563
196000,0.02147,0.6719,3.13e+08,-65.45,0.0006262
151700,0.009473,0.7538,734800000,-16.39,0.0002065
78310,0.02392,0.8276,8.36e+08,-17.91,9.367e-05
392700,0.01946,0.6403,398500000,-60.4,0.0009854
101900,0.04789,0.8179,9.81e+08,-7.951,0.0001039
123900,0.01166,0.6697,214200000,-10.03,0.0005784
33820,0.025,0.8222,301900000,-21.04,0.000112
100500,0.01364,0.7242,301800000,-11.63,0.000333
133800,0.02204,0.6908,244200000,-67.34,0.0005479
123800,0.03946,0.7904,833500000,-59.36,0.0001485
74100,0.02566,0.7778,400700000,-58.43,0.0001849
14180,0.01165,0.7469,63910000,-7.273,0.0002219
48860,0.0252,0.7994,338100000,-15.59,0.0001445
262400,0.04111,0.6919,449100000,-68.59,0.0005843
49230,0.009874,0.7012,130500000,-13.56,0.0003772
52540,0.05758,0.7489,210300000,-68.97,0.0002498
34510,0.01841,0.8133,301400000,-51.5,0.0001145
26040,0.02666,0.8303,241800000,-59.41,0.0001077
37630,0.2901,0.7202,107200000,-10.71,0.000351
161000,0.01531,0.7482,6.75e+08,-8.191,0.0002385
27390,0.03559,0.7929,157500000,-67.05,0.0001739
43360,0.02909,0.8051,330400000,-41.43,0.0001312
218900,0.02408,0.6861,363700000,-72.35,0.0006019
60230,0.02281,0.8286,607600000,-10.42,9.913e-05
78880,0.01026,0.8064,720300000,-13.73,0.0001095
58070,0.01113,0.7156,1.68e+08,-11.37,0.0003457
136800,0.01163,0.7743,804800000,-7.176,0.00017
9.513,0.01192,0.9116,222200,-8.466,4.281e-05
128400,0.01156,0.6897,269500000,-15.98,0.0004764
43050,0.02414,0.7706,197100000,-71.67,0.0002184
122100,0.02545,0.7177,320500000,-68.69,0.000381
74600,0.00894,0.6471,99930000,-53.4,0.0007465
20990,0.05399,0.7871,117600000,-75.77,0.0001785
38250,0.05581,0.7804,220200000,-72.24,0.0001737
61130,0.01542,0.8172,485100000,-62.95,0.000126
13.71,0.5082,0.7822,71620,-7.956,0.0001914
162100,0.01532,0.7218,445200000,-60.84,0.0003641
48140,0.02242,0.7366,1.57e+08,-68.25,0.0003066
44930,0.01717,0.7517,191700000,-13.23,0.0002344
154400,0.02254,0.7258,478400000,-60.63,0.0003227
51130,0.01636,0.7239,153800000,-66.92,0.0003324
78030,0.04943,0.6913,157600000,-39.52,0.0004951
36840,0.03096,0.8768,547700000,-64.06,6.726e-05
10.63,0.02036,0.9594,342300,-59.97,3.105e-05
49970,0.01919,0.8802,895600000,-13.98,5.579e-05
112400,0.02296,0.8009,8.35e+08,-54.52,0.0001346
219000,0.01529,0.7182,554800000,-55.69,0.0003947
65520,0.008865,0.7824,433300000,-9.77,0.0001512
174900,0.04606,0.7491,608700000,-70.91,0.0002873
31420,0.03446,0.8336,292500000,-65.45,0.0001074
60310,0.01596,0.7469,229500000,-50.56,0.0002628
99930,0.02463,0.7612,4.59e+08,-61.41,0.0002177
149600,0.05083,0.6812,230100000,-68.42,0.0006502
189300,0.009931,0.6377,223200000,-18.83,0.0008481
84070,0.04572,0.8424,8.45e+08,-10.04,9.949e-05
60920,0.01306,0.6799,117500000,-11.29,0.0005185
38940,0.01206,0.7424,153100000,-23.6,0.0002543
58270,0.01352,0.825,534200000,-12.51,0.0001091
136000,0.02297,0.7516,5.56e+08,-8.197,0.0002446
66620,0.05409,0.7485,254100000,-66.58,0.0002622
93330,0.02251,0.7477,374600000,-64.01,0.0002491
106000,0.02317,0.7484,398700000,-13.12,0.0002659
50720,0.02357,0.8214,429500000,-54.76,0.0001181
105800,0.02178,0.712,251300000,-66.67,0.000421
37500,0.04581,0.7089,82890000,-64.76,0.0004524
87540,0.0222,0.8117,631300000,-67.11,0.0001387
36180,0.02343,0.7847,226700000,-68,0.0001596
85280,0.0219,0.8479,947200000,-70.48,9.003e-05
88640,0.02291,0.7776,510600000,-16.39,0.0001736
115800,0.02491,0.7834,717600000,-13.73,0.0001614
50910,0.03084,0.8001,304100000,-62.44,0.0001674
48800,0.009981,0.688,109200000,-7.15,0.0004469
99900,0.01841,0.7629,454600000,-60,0.0002198
35580,0.01468,0.8039,283800000,-9.873,0.0001254
29260,0.05369,0.7328,89070000,-71.3,0.0003285
144600,0.01526,0.7749,743900000,-55.59,0.0001944
106100,0.01923,0.7495,421500000,-70.68,0.0002517
75790,0.01487,0.7762,449900000,-9.268,0.0001685
43630,0.02108,0.6747,65210000,-71.56,0.0006691
80960,0.0297,0.7864,4.48e+08,-45.71,0.0001807
6.477,0.2681,1.016,354100,-12.46,1.829e-05
82030,0.03653,0.7675,4.29e+08,-47.46,0.0001912
55630,0.01228,0.7442,225700000,-7.946,0.0002465
50770,0.01301,0.7745,262600000,-13.54,0.0001933
177800,0.03424,0.7417,589800000,-58,0.0003015
160500,0.01374,0.7333,498300000,-63.02,0.0003221
41000,0.02012,0.8091,365700000,-15.19,0.0001121
226900,0.01946,0.6902,453400000,-61.89,0.0005004
41150,0.02123,0.7611,170500000,-61.48,0.0002413
62330,0.01265,0.6594,91100000,-43.99,0.0006842
62550,0.02347,0.8016,494300000,-18.68,0.0001265
187300,0.04616,0.7448,652100000,-12.98,0.0002872
57720,0.02261,0.8217,551900000,-70.34,0.0001046
60190,0.02244,0.7936,406400000,-51.31,0.0001481
94790,0.0151,0.7379,301900000,-61.95,0.000314
45100,0.02321,0.7573,174300000,-73.75,0.0002587
198400,0.02204,0.6944,378500000,-67.95,0.0005242
144800,0.01998,0.7127,380200000,-47.68,0.0003809
40660,0.01469,0.78,2.15e+08,-18.95,0.0001891
67600,0.02461,0.8404,807900000,-24.59,8.367e-05
61390,0.01716,0.7936,437700000,-11.47,0.0001403
78850,0.02137,0.7771,437400000,-68.49,0.0001803
147300,0.02489,0.7474,527400000,-18.57,0.0002793
45380,0.02259,0.7279,134800000,-12.51,0.0003366
76310,0.02158,0.7601,307900000,-65.14,0.0002478
36.31,0.01194,0.8131,318000,-15.93,0.0001142
122000,0.009883,0.7414,533800000,-13.07,0.0002286
83240,0.01293,0.7697,440600000,-11.94,0.0001889
94010,0.4004,0.7564,437300000,-12.13,0.000215
83860,0.5214,0.7004,162100000,-15.57,0.0005173
53590,0.01152,0.6423,62690000,-14.76,0.0008548
209500,0.01975,0.7133,531400000,-22.44,0.0003942
42620,0.0181,0.7866,250800000,-71.14,0.0001699
207600,0.009725,0.6651,339600000,-54.98,0.0006113
70510,0.0351,0.8228,5.75e+08,-65.66,0.0001226
65630,0.0186,0.7663,295300000,-54.41,0.0002222
67650,0.009098,0.7163,225500000,-14.24,3e-04
187100,0.02716,0.6839,375300000,-14.51,0.0004985
32830,0.02432,0.8721,560500000,-19.36,5.857e-05
59460,0.01924,0.8224,556200000,-17.99,0.0001069
84820,0.01491,0.8384,8.96e+08,-9.742,9.467e-05
144900,0.02176,0.7413,515800000,-16.88,0.0002809
7.406,0.01647,0.881,112200,-14.18,6.601e-05
13000,0.0291,0.856,177800000,-61.1,7.312e-05
98820,0.01194,0.8037,843900000,-8.692,0.0001171
53060,0.02544,0.8519,746500000,-12.33,7.108e-05
109000,0.03633,0.7608,468300000,-72.88,0.0002328
9.894,0.009192,0.823,86850,-10.9,0.0001139
130200,0.05246,0.6895,2.29e+08,-69.87,0.0005686
45000,0.02599,0.8118,370900000,-47.72,0.0001213
161800,0.01628,0.7887,842200000,-67.94,0.0001921
117400,0.02442,0.7289,3.65e+08,-68.92,0.0003216
148900,0.01919,0.6891,289600000,-70.2,0.0005142
37.71,0.02307,0.955,1300000,-64.77,2.901e-05
76410,0.01715,0.7152,207700000,-13.56,0.0003679
176200,0.02232,0.7613,799200000,-54.15,0.0002205
181500,0.05442,0.7363,566200000,-68.78,0.0003206
26380,0.01748,0.8465,309600000,-61.16,8.521e-05
75400,0.02771,0.8351,813800000,-12.77,9.265e-05
41840,0.02296,0.857,609600000,-9.663,6.864e-05
43340,0.02521,0.7868,2.68e+08,-15.79,0.0001617
63.47,0.01818,0.7814,397100,-7.135,0.0001598
110800,0.05196,0.758,440300000,-64.09,0.0002516
36100,0.02528,0.8113,277700000,-62.21,0.00013
78660,0.02221,0.8341,697800000,-67.56,0.0001127
90350,0.02539,0.8392,997200000,-61.96,9.06e-05
19.15,0.01293,0.7749,105400,-14.06,0.0001817
86810,0.02044,0.7238,254200000,-16.84,0.0003415
52.28,0.009433,0.74,204000,-12.93,0.0002563
72970,0.01533,0.8488,981900000,-54.94,7.432e-05
119600,0.01046,0.6866,273800000,-24.65,0.0004368
72640,0.009378,0.606,61990000,-10.26,0.001172
113300,0.03585,0.72,315500000,-57.67,0.0003591
208500,0.009516,0.6743,400200000,-20.69,0.000521
53460,0.02278,0.8405,618700000,-9.252,8.641e-05
58960,0.0286,0.8646,893400000,-12.62,6.6e-05
133400,0.03192,0.7722,612400000,-61.87,0.0002178
54630,0.02421,0.852,755200000,-12.14,7.234e-05
44500,0.03891,0.8248,390100000,-68.38,0.0001141
119000,0.02524,0.788,7.39e+08,-17.9,0.000161
187400,0.05644,0.6802,303600000,-65.37,0.0006173
49480,0.0178,0.8178,410600000,-58.72,0.0001205
240400,0.04722,0.718,643700000,-59.81,0.0003735
31690,0.01957,0.7938,228900000,-8.622,0.0001384
61140,0.03377,0.8109,450200000,-69.63,0.0001358
108500,0.03026,0.7401,389400000,-54.93,0.0002786
114400,0.02818,0.7126,325800000,-16.78,0.0003511
27820,0.01517,0.8991,656600000,-7.948,4.237e-05
109200,0.02847,0.756,376200000,-71.25,0.0002903
86600,0.02875,0.7299,248600000,-49.36,0.0003484
180700,0.02324,0.7187,486400000,-63.2,0.0003715
52070,0.0175,0.8797,967300000,-12.27,5.383e-05
9.23,0.08194,0.9591,305300,-62.93,3.023e-05
5.77,0.5266,1.072,613100,-12.93,9.411e-06
7.757,0.1896,0.871,85250,-65.42,9.099e-05
36760,0.01685,0.8711,567700000,-13.8,6.475e-05
57370,0.02103,0.7975,418900000,-58.36,0.000137
101100,0.06811,0.7263,283100000,-66.81,0.0003571
34120,0.05147,0.737,109300000,-54.46,0.0003122
366600,0.01059,0.6732,6.55e+08,-13.38,0.0005597
56840,0.02277,0.7983,406700000,-13.13,0.0001398
157400,0.0245,0.7049,327100000,-69.43,0.0004812
60630,0.01011,0.6849,118100000,-15.5,0.0005134
119600,0.02759,0.7627,5.58e+08,-18.7,0.0002143
6.142,0.009219,0.8752,90540,-14.44,6.784e-05
56040,0.02095,0.7723,323400000,-17.84,0.0001733
37950,0.01963,0.7541,152700000,-16.43,0.0002485
179800,0.01515,0.7002,444100000,-7.269,0.0004049
317800,0.02162,0.7098,712400000,-67.5,0.0004461
103400,0.02176,0.6984,233900000,-70.39,0.0004421
354800,0.02034,0.64,377800000,-54.96,0.0009391
51750,0.02018,0.7817,299200000,-68.73,0.000173
64920,0.02258,0.8326,6.71e+08,-11.07,9.675e-05
54930,0.05774,0.7509,2.05e+08,-74.76,0.000268
153600,0.02721,0.7457,580600000,-21.27,0.0002646
146200,0.04822,0.7373,497600000,-12.18,0.0002938
44940,0.01088,0.7231,154100000,-11.47,0.0002916
22690,0.01466,0.7742,1.18e+08,-10.14,0.0001923
76330,0.02524,0.8064,559500000,-20.53,0.0001364
83480,0.01432,0.7355,312700000,-7.95,0.000267
76110,0.04928,0.7639,334200000,-77.12,0.0002277
29650,0.01951,0.7439,114300000,-67.06,0.0002594
217400,0.02276,0.7361,751400000,-60.19,0.0002893
91100,0.04479,0.752,323100000,-64.95,0.000282
76910,0.02272,0.8573,998900000,-16.1,7.699e-05
158500,0.01568,0.7146,389400000,-60.88,0.000407
160400,0.05152,0.7615,655500000,-54.72,0.0002447
51640,0.0227,0.7042,116200000,-13.85,0.0004444
35640,0.02069,0.7535,144700000,-16.23,0.0002463
31090,0.02276,0.8245,2.98e+08,-71.71,0.0001043
97390,0.01093,0.7171,304500000,-11.96,0.0003198
282800,0.02326,0.699,593600000,-63.03,0.0004764
22080,0.02097,0.9672,997200000,-21.73,2.214e-05
101300,0.0202,0.8144,769100000,-8.486,0.0001317
129800,0.01513,0.7833,776600000,-55.68,0.0001671
34140,0.02018,0.8087,289200000,-16.37,0.000118
116800,0.01353,0.6547,1.65e+08,-20.02,0.0007079
64300,0.01091,0.7194,189400000,-12.62,0.0003395
137500,0.02221,0.7577,558700000,-16.13,0.0002461
51110,0.02736,0.7787,303100000,-18.55,0.0001686
83410,0.01548,0.6721,150900000,-14.18,0.0005528
53430,0.03299,0.7768,266200000,-67.61,0.0002007
48370,0.01915,0.781,266800000,-9.25,0.0001813
183500,0.04683,0.7796,980100000,-18.16,0.0001872
36490,0.05665,0.7512,123900000,-73.44,0.0002945
40180,0.04022,0.8176,369200000,-16.8,0.0001088
26730,0.02269,0.7819,1.51e+08,-70.74,0.000177
43580,0.02179,0.7172,110300000,-69.71,0.0003951
280200,0.0488,0.7227,799700000,-28,0.0003504
4.736,0.0235,0.9149,74760,-66.76,6.335e-05
1828,0.387,0.7648,8987000,-13.99,0.0002034
108700,0.01569,0.7619,519800000,-69.73,0.0002091
7554,0.007736,0.6235,8463000,-15.11,0.0008926
45380,0.01827,0.7785,242800000,-70.99,0.0001869
57180,0.01835,0.8433,703900000,-30.63,8.123e-05
45660,0.04905,0.7853,276100000,-68.5,0.0001654
110800,0.02518,0.7745,571100000,-18.75,0.000194
133300,0.008936,0.6774,2.74e+08,-15.94,0.0004865
94360,0.01431,0.7146,266500000,-10.02,0.0003541
170900,0.01248,0.6723,2.98e+08,-19.15,0.0005735
6.312,0.3839,0.9615,200500,-16.26,3.148e-05
203100,0.01915,0.7327,612900000,-60.3,0.0003314
54000,0.02295,0.8545,749900000,-15.54,7.201e-05
6.076,0.02897,0.912,106200,-65.44,5.721e-05
128300,0.02595,0.6787,198500000,-65.91,0.0006463
41090,0.03027,0.9012,979700000,-18.97,4.194e-05
48730,0.01729,0.7915,345500000,-12.23,0.000141
52870,0.01852,0.801,381800000,-13.41,0.0001385
187500,0.03221,0.7092,413200000,-55.54,0.0004538
452200,0.01555,0.6841,835200000,-55.32,0.0005414
45950,0.01935,0.8474,591700000,-19.28,7.766e-05
96680,0.02167,0.7099,222500000,-54.97,0.0004345
59200,0.01368,0.7952,423300000,-13.66,0.0001399
104500,0.02274,0.817,815300000,-12.36,0.0001282
69690,0.04687,0.7027,146400000,-65.18,0.000476
128400,0.05459,0.7045,279300000,-75.57,0.0004597
93900,0.02365,0.7039,203300000,-14.13,0.0004619
5.029,0.4006,1.121,945100,-12.96,5.321e-06
29300,0.01223,0.7349,103800000,-7.606,0.0002823
6741,0.04989,0.7404,23520000,-19.5,0.0002866
42440,0.02144,0.8347,450900000,-14.37,9.412e-05
611500,0.03003,0.676,994500000,-58.17,0.0006149
68190,0.01563,0.8147,666100000,-7.136,0.0001024
16220,0.02939,0.9267,4.21e+08,-64.44,3.853e-05
147800,0.0477,0.787,975700000,-7.852,0.0001515
123800,0.02543,0.7167,372200000,-12.09,0.0003326
77490,0.02195,0.7666,352300000,-66.5,0.00022
159500,0.02382,0.7827,743400000,-68.81,0.0002146
61920,0.009022,0.7417,258200000,-17.95,0.0002398
44280,0.02479,0.7253,133100000,-60.27,0.0003327
142000,0.02272,0.7784,795700000,-11.95,0.0001785
246700,0.02107,0.7304,799900000,-15.88,0.0003084
114000,0.02245,0.7516,461700000,-49.64,0.0002469
20760,0.09429,0.7774,1.1e+08,-74.12,0.0001887
114100,0.03499,0.734,371600000,-70.02,0.0003071
59990,0.01151,0.6785,113100000,-9.301,0.0005304
160200,0.04796,0.7303,461100000,-71.11,0.0003474
26790,0.02167,0.8399,250800000,-68.28,0.0001068
24460,0.01395,0.6838,48950000,-9.425,0.0004997
111700,0.02215,0.7381,410200000,-15.58,0.0002723
264800,0.02119,0.7358,922700000,-14.78,0.000287
68710,0.02158,0.7891,428800000,-15.68,0.0001602
94660,0.01938,0.686,167700000,-58.06,0.0005645
103300,0.021,0.7749,503900000,-67.61,0.000205
149800,0.0484,0.7677,767200000,-13.69,0.0001953
115800,0.0256,0.7563,471800000,-43.24,0.0002454
56200,0.01413,0.7914,369600000,-10.96,0.0001521
72830,0.01678,0.7199,206900000,-64.87,0.000352
94070,0.02174,0.822,985300000,-12.91,9.547e-05
122700,0.01848,0.6844,245900000,-62.43,0.000499
270800,0.007848,0.6724,528500000,-47.44,0.0005124
9606,0.008806,0.6268,9807000,-12.82,0.0009795
130300,0.04848,0.797,965100000,-18.48,0.000135
330600,0.01561,0.7076,827900000,-55.28,0.0003993
147200,0.0157,0.7146,361300000,-61.07,0.0004074
62870,0.01723,0.8486,802400000,-13.14,7.835e-05
66810,0.01288,0.8811,980800000,-63.77,6.812e-05
15.65,0.03075,0.8862,207200,-20.78,7.553e-05
19310,0.02132,0.8253,167900000,-64.04,0.000115
23130,0.02891,0.8566,302700000,-19.13,7.641e-05
223500,0.01556,0.7483,935800000,-55.54,0.0002388
67250,0.04865,0.7085,177300000,-63.34,0.0003793
46740,0.01669,0.8744,763100000,-8.714,6.125e-05
87730,0.02266,0.7673,428700000,-12.49,0.0002046
98510,0.02004,0.7836,538400000,-19.13,0.000183
70330,0.03046,0.8157,650900000,-13.57,0.0001081
18940,0.01914,0.7838,108500000,-18.99,0.0001746
65440,0.01479,0.6657,99700000,-56.92,0.0006564
90970,0.02334,0.7404,351100000,-13.53,0.0002591
25.38,0.01444,0.8132,222400,-10.89,0.0001141
47570,0.01515,0.7791,248500000,-61.29,0.0001914
184200,0.009547,0.6822,393800000,-14.09,0.0004678
206400,0.02482,0.6914,410200000,-62.29,0.0005032
72380,0.02816,0.7287,217700000,-55.07,0.0003325
173200,0.02287,0.7747,851800000,-13.54,0.0002033
91610,0.02202,0.8515,985800000,-17.88,9.293e-05
37420,0.01696,0.8737,565500000,-56.77,6.617e-05
22200,0.009796,0.7196,76310000,-10.3,0.0002909
71630,0.02474,0.8267,723700000,-15.26,9.898e-05
93060,0.0158,0.7696,493400000,-68.16,0.0001886
86610,0.02228,0.7345,240200000,-69.41,0.0003606
57470,0.0223,0.8153,5.02e+08,-47.7,0.0001145
231100,0.02526,0.6997,4.74e+08,-63.93,0.0004876
18640,0.02778,0.9115,4.15e+08,-19.21,4.492e-05
76840,0.05217,0.7211,200300000,-61.8,0.0003836
107500,0.05311,0.7835,614600000,-65.29,0.0001749
74690,0.01866,0.7947,5.18e+08,-54.66,0.0001442
47730,0.02176,0.7287,154500000,-71.31,0.0003089
102000,0.02739,0.826,989200000,-21.47,0.0001031
105400,0.0343,0.7464,372400000,-58.56,0.000283
175800,0.00975,0.621,173700000,-18.31,0.001012
79280,0.03426,0.7804,431600000,-11.98,0.0001837
13.19,0.03834,0.9322,335400,-24.04,3.933e-05
56450,0.02338,0.8199,541200000,-18.48,0.0001043
80720,0.02112,0.6972,174600000,-17.03,0.0004623
50440,0.1133,0.8295,491300000,-25.63,0.0001027
59300,0.01697,0.8176,507400000,-13.06,0.0001169
29100,0.02292,0.8896,619600000,-10.86,4.697e-05
86470,0.02399,0.8394,827700000,-69.94,0.0001045
79140,0.01445,0.832,832900000,-20.67,9.502e-05
88070,0.02323,0.8287,920600000,-11.61,9.567e-05
30610,0.01486,0.7202,93220000,-7.706,0.0003284
113900,0.05776,0.7632,491600000,-69.99,0.0002317
54910,0.02533,0.7629,251900000,-71.03,0.000218
49860,0.03517,0.7598,239500000,-23.27,0.0002082
124800,0.01573,0.7776,753200000,-55.31,0.0001657
42360,0.02315,0.8856,899800000,-9.922,4.708e-05
192800,0.04693,0.7278,557600000,-63.59,0.0003458
4.273,0.0158,0.9769,165400,-10.35,2.583e-05
35390,0.01149,0.6995,91840000,-10.71,0.0003853
5.265,0.03955,1.103,612700,-76.7,8.593e-06
72920,0.05209,0.7609,267700000,-72.53,0.0002724
37960,0.01944,0.7942,252300000,-61.11,0.0001505
202200,0.02144,0.7449,747400000,-64.22,0.0002705
177900,0.0228,0.7349,586800000,-64,0.0003032
96070,0.02085,0.7947,660300000,-62.59,0.0001455
63350,0.01168,0.6865,126900000,-12.13,0.0004992
86630,0.02541,0.7897,571500000,-23.14,0.0001516
46750,0.0593,0.6974,87370000,-81,0.0005351
13370,0.01541,0.7101,36370000,-7.409,0.0003676
72690,0.01194,0.7243,263900000,-7.927,0.0002754
292900,0.0202,0.6819,534200000,-68.57,0.0005483
81710,0.02259,0.7665,368500000,-13.31,0.0002217
63660,0.01653,0.8479,753800000,-16.32,8.445e-05
50.93,0.02554,0.9139,1127000,-14.04,4.519e-05
142400,0.01986,0.7566,598800000,-63.37,0.0002378
95990,0.02743,0.7973,691300000,-15.22,0.0001389
128900,0.02047,0.7436,490800000,-47.78,0.0002626
